ao_id,reference,acheteur,procedure_type,published_date,end_date,provinces,is_cancelled,domains,administratif_name,administratif_email,lot_id,lot_object,lot_category,lot_estimation,final_price,winner,lot_caution,lot_reserve,is_qualified,lot_result_status,jury_date,qualifications,soumissionnaires,montants_soumis,nombre_soumissionnaires
909278.0,: ',: ',: ',: ',: ',TAOUNATE,False,{domId: 267437;domain: Services;activite: Etudes techniques (choix de terrains;géologique;géophysique;hydrologique;...);sousDomain: Etudes dingénierie},: ',: ',253388,: ',: ',1049040.0,,": null, '",15000.0,: ',False,": null, '",": null, '",,,,0
909278.0,: ',: ',: ',: ',: ',TAOUNATE,False,{domId: 267437;domain: Services;activite: Etudes techniques (choix de terrains;géologique;géophysique;hydrologique;...);sousDomain: Etudes dingénierie},: ',: ',253389,: ',: ',1667100.0,,": null, '",25000.0,: ',False,": null, '",": null, '",{ts: Equipement-J;tsq: Equipement-J-6;tsqc: Equipement-J-6-3;type: Equipement;classe: 3;qualId: 62086;secteur: J;qualification: 6};{ts: Equipement-J;tsq: Equipement-J-4;tsqc: Equipement-J-4-3;type: Equipement;classe: 3;qualId: 62085;secteur: J;qualification: 4},,,0
909278.0,: ',: ',: ',: ',: ',TAOUNATE,False,{domId: 267437;domain: Services;activite: Etudes techniques (choix de terrains;géologique;géophysique;hydrologique;...);sousDomain: Etudes dingénierie},: ',: ',253390,: ',: ',3000000.0,,": null, '",45000.0,: ',False,": null, '",": null, '",{ts: Equipement-A;tsq: Equipement-A-2;tsqc: Equipement-A-2-4;type: Equipement;classe: 4;qualId: 62087;secteur: A;qualification: 2},,,0
909278.0,: ',: ',: ',: ',: ',TAOUNATE,False,{domId: 267437;domain: Services;activite: Etudes techniques (choix de terrains;géologique;géophysique;hydrologique;...);sousDomain: Etudes dingénierie},: ',: ',253394,: ',: ',469248.0,,": null, '",9000.0,: ',False,": null, '",": null, '",,,,0
909278.0,: ',: ',: ',: ',: ',TAOUNATE,False,{domId: 267437;domain: Services;activite: Etudes techniques (choix de terrains;géologique;géophysique;hydrologique;...);sousDomain: Etudes dingénierie},: ',: ',253399,: ',: ',280000.0,,": null, '",5000.0,: ',False,": null, '",": null, '",,,,0
909278.0,: ',: ',: ',: ',: ',TAOUNATE,False,{domId: 267437;domain: Services;activite: Etudes techniques (choix de terrains;géologique;géophysique;hydrologique;...);sousDomain: Etudes dingénierie},: ',: ',253400,: ',: ',625000.0,,": null, '",10000.0,: ',False,": null, '",": null, '",,,,0
909278.0,: ',: ',: ',: ',: ',TAOUNATE,False,{domId: 267437;domain: Services;activite: Etudes techniques (choix de terrains;géologique;géophysique;hydrologique;...);sousDomain: Etudes dingénierie},: ',: ',253413,: ',: ',783000000.0,,": null, '",30000000.0,: ',False,": null, '",": null, '",,,,0
909278.0,: ',: ',: ',: ',: ',TAOUNATE,False,{domId: 267437;domain: Services;activite: Etudes techniques (choix de terrains;géologique;géophysique;hydrologique;...);sousDomain: Etudes dingénierie},: ',: ',253440,: ',: ',730800.0,,": null, '",14000.0,: ',False,: ',": null, '",,,,0
909278.0,: ',: ',: ',: ',: ',TAOUNATE,False,{domId: 267437;domain: Services;activite: Etudes techniques (choix de terrains;géologique;géophysique;hydrologique;...);sousDomain: Etudes dingénierie},: ',: ',253483,: ',: ',936000.0,,": null, '",15000.0,: ',False,": null, '",": null, '",,,,0
909278.0,: ',: ',: ',: ',: ',TAOUNATE,False,{domId: 267437;domain: Services;activite: Etudes techniques (choix de terrains;géologique;géophysique;hydrologique;...);sousDomain: Etudes dingénierie},: ',: ',253502,: ',: ',432000.0,,": null, '",8500.0,: ',False,: ',": null, '",,,,0
908744.0,: ',: ',: ',: ',: ',CASABLANCA,False,{domId: 266965;domain: Services;activite: Etude davant-projet;dindentification;et de recueil des données;sousDomain: Etudes dingénierie},: ',: ',252677,: ',: ',960000.0,,": null, '",0.0,: ',False,": null, '",": null, '",,,,0
908744.0,: ',: ',: ',: ',: ',CASABLANCA,False,{domId: 266965;domain: Services;activite: Etude davant-projet;dindentification;et de recueil des données;sousDomain: Etudes dingénierie},: ',: ',252679,: ',: ',1650695.4,,": null, '",33000.0,: ',False,": null, '",": null, '",,,,0
908744.0,: ',: ',: ',: ',: ',CASABLANCA,False,{domId: 266965;domain: Services;activite: Etude davant-projet;dindentification;et de recueil des données;sousDomain: Etudes dingénierie},: ',: ',252682,: ',: ',50000.0,,": null, '",1000.0,: ',False,": null, '",": null, '",,,,0
908744.0,: ',: ',: ',: ',: ',CASABLANCA,False,{domId: 266965;domain: Services;activite: Etude davant-projet;dindentification;et de recueil des données;sousDomain: Etudes dingénierie},: ',: ',252697,: ',: ',249975.0,,": null, '",4900.0,: ',False,": null, '",": null, '",,,,0
908744.0,: ',: ',: ',: ',: ',CASABLANCA,False,{domId: 266965;domain: Services;activite: Etude davant-projet;dindentification;et de recueil des données;sousDomain: Etudes dingénierie},: ',: ',252705,: ',: ',318480.0,381408.0,: {',6000.0,: ',False,: ',: ',,"}, '",8.0,1
908744.0,: ',: ',: ',: ',: ',CASABLANCA,False,{domId: 266965;domain: Services;activite: Etude davant-projet;dindentification;et de recueil des données;sousDomain: Etudes dingénierie},: ',: ',252707,: ',: ',2800000.0,,": null, '",56000.0,: ',False,": null, '",": null, '",,,,0
908744.0,: ',: ',: ',: ',: ',CASABLANCA,False,{domId: 266965;domain: Services;activite: Etude davant-projet;dindentification;et de recueil des données;sousDomain: Etudes dingénierie},: ',: ',252709,: ',: ',372600.0,,": null, '",6000.0,: ',False,": null, '",": null, '",,,,0
908744.0,: ',: ',: ',: ',: ',CASABLANCA,False,{domId: 266965;domain: Services;activite: Etude davant-projet;dindentification;et de recueil des données;sousDomain: Etudes dingénierie},: ',: ',252713,: ',: ',629128.8,,": null, '",9000.0,: ',False,": null, '",": null, '",{ts: Equipement-H;tsq: Equipement-H-3;tsqc: Equipement-H-3-4;type: Equipement;classe: 4;qualId: 61948;secteur: H;qualification: 3};{ts: Equipement-C;tsq: Equipement-C-1;tsqc: Equipement-C-1-5;type: Equipement;classe: 5;qualId: 61947;secteur: C;qualification: 1},,,0
908744.0,: ',: ',: ',: ',: ',CASABLANCA,False,{domId: 266965;domain: Services;activite: Etude davant-projet;dindentification;et de recueil des données;sousDomain: Etudes dingénierie},: ',: ',252715,: ',: ',5885078.4,,": null, '",117000.0,: ',False,": null, '",": null, '",,,,0
908744.0,: ',: ',: ',: ',: ',CASABLANCA,False,{domId: 266965;domain: Services;activite: Etude davant-projet;dindentification;et de recueil des données;sousDomain: Etudes dingénierie},: ',: ',252722,: ',: ',5273100.0,,": null, '",80000.0,: ',False,": null, '",": null, '",{ts: Equipement-H;tsq: Equipement-H-3;tsqc: Equipement-H-3-1;type: Equipement;classe: 1;qualId: 61950;secteur: H;qualification: 3},,,0
908744.0,: ',: ',: ',: ',: ',CASABLANCA,False,{domId: 266965;domain: Services;activite: Etude davant-projet;dindentification;et de recueil des données;sousDomain: Etudes dingénierie},: ',: ',252739,: ',: ',561600.0,,": null, '",10000.0,: ',False,": null, '",": null, '",,,,0
908744.0,: ',: ',: ',: ',: ',CASABLANCA,False,{domId: 266965;domain: Services;activite: Etude davant-projet;dindentification;et de recueil des données;sousDomain: Etudes dingénierie},: ',: ',252891,: ',: ',554880.0,,": null, '",10000.0,: ',False,": null, '",": null, '",,,,0
908744.0,: ',: ',: ',: ',: ',CASABLANCA,False,{domId: 266965;domain: Services;activite: Etude davant-projet;dindentification;et de recueil des données;sousDomain: Etudes dingénierie},: ',: ',252915,: ',: ',450000.0,,": null, '",9000.0,: ',False,,": null, '",,,,0
908744.0,: ',: ',: ',: ',: ',CASABLANCA,False,{domId: 266965;domain: Services;activite: Etude davant-projet;dindentification;et de recueil des données;sousDomain: Etudes dingénierie},: ',: ',252969,: ',: ',1121004.0,,": null, '",22420.0,: ',False,": null, '",": null, '",,,,0
908744.0,: ',: ',: ',: ',: ',CASABLANCA,False,{domId: 266965;domain: Services;activite: Etude davant-projet;dindentification;et de recueil des données;sousDomain: Etudes dingénierie},: ',: ',252968,: ',: ',710646.0,,": null, '",14000.0,: ',False,": null, '",": null, '",,,,0
908744.0,: ',: ',: ',: ',: ',CASABLANCA,False,{domId: 266965;domain: Services;activite: Etude davant-projet;dindentification;et de recueil des données;sousDomain: Etudes dingénierie},: ',: ',252971,: ',: ',5280000.0,,": null, '",88400.0,: ',False,": null, '",": null, '",,,,0
908744.0,: ',: ',: ',: ',: ',CASABLANCA,False,{domId: 266965;domain: Services;activite: Etude davant-projet;dindentification;et de recueil des données;sousDomain: Etudes dingénierie},: ',: ',252970,: ',: ',3786600.0,,": null, '",62900.0,: ',False,": null, '",": null, '",,,,0
908357.0,: ',: ',: ',: ',: ',ERRACHIDIA,False,{domId: 266654;domain: Services;activite: Exécution de plans;sommaires;dexécutions et de détails;sousDomain: Services architecturales et topographiques};{domId: 266655;domain: Services;activite: Prestations daménagement et de réaménagement urbain;sousDomain: Services architecturales et topographiques},: ',: ',252293,: ',: ',3000000.0,,": null, '",0.0,: ',False,": null, '",": null, '",,,,0
908357.0,: ',: ',: ',: ',: ',ERRACHIDIA,False,{domId: 266654;domain: Services;activite: Exécution de plans;sommaires;dexécutions et de détails;sousDomain: Services architecturales et topographiques};{domId: 266655;domain: Services;activite: Prestations daménagement et de réaménagement urbain;sousDomain: Services architecturales et topographiques},: ',: ',252294,: ',: ',3094571.76,,": null, '",61000.0,: ',False,": null, '",": null, '",,,,0
908357.0,: ',: ',: ',: ',: ',ERRACHIDIA,False,{domId: 266654;domain: Services;activite: Exécution de plans;sommaires;dexécutions et de détails;sousDomain: Services architecturales et topographiques};{domId: 266655;domain: Services;activite: Prestations daménagement et de réaménagement urbain;sousDomain: Services architecturales et topographiques},: ',: ',252295,: ',: ',0.0,,": null, '",10000.0,: ',False,": null, '",": null, '",,,,0
908357.0,: ',: ',: ',: ',: ',ERRACHIDIA,False,{domId: 266654;domain: Services;activite: Exécution de plans;sommaires;dexécutions et de détails;sousDomain: Services architecturales et topographiques};{domId: 266655;domain: Services;activite: Prestations daménagement et de réaménagement urbain;sousDomain: Services architecturales et topographiques},: ',: ',252299,: ',: ',1793040.0,,": null, '",35000.0,: ',False,": null, '",": null, '",,,,0
908357.0,: ',: ',: ',: ',: ',ERRACHIDIA,False,{domId: 266654;domain: Services;activite: Exécution de plans;sommaires;dexécutions et de détails;sousDomain: Services architecturales et topographiques};{domId: 266655;domain: Services;activite: Prestations daménagement et de réaménagement urbain;sousDomain: Services architecturales et topographiques},: ',: ',252300,: ',: ',650042.4,,": null, '",13000.0,: ',False,": null, '",": null, '",{ts: Equipement-A;tsq: Equipement-A-5;tsqc: Equipement-A-5-5;type: Equipement;classe: 5;qualId: 61867;secteur: A;qualification: 5},,,0
908357.0,: ',: ',: ',: ',: ',ERRACHIDIA,False,{domId: 266654;domain: Services;activite: Exécution de plans;sommaires;dexécutions et de détails;sousDomain: Services architecturales et topographiques};{domId: 266655;domain: Services;activite: Prestations daménagement et de réaménagement urbain;sousDomain: Services architecturales et topographiques},: ',: ',252301,: ',: ',1844400.0,,": null, '",18444.0,: ',False,": null, '",": null, '",,,,0
908357.0,: ',: ',: ',: ',: ',ERRACHIDIA,False,{domId: 266654;domain: Services;activite: Exécution de plans;sommaires;dexécutions et de détails;sousDomain: Services architecturales et topographiques};{domId: 266655;domain: Services;activite: Prestations daménagement et de réaménagement urbain;sousDomain: Services architecturales et topographiques},: ',: ',252310,: ',: ',693720.0,,": null, '",10000.0,: ',False,": null, '",": null, '",,,,0
908357.0,: ',: ',: ',: ',: ',ERRACHIDIA,False,{domId: 266654;domain: Services;activite: Exécution de plans;sommaires;dexécutions et de détails;sousDomain: Services architecturales et topographiques};{domId: 266655;domain: Services;activite: Prestations daménagement et de réaménagement urbain;sousDomain: Services architecturales et topographiques},: ',: ',252312,: ',: ',519660.0,,": null, '",9000.0,: ',False,": null, '",": null, '",,,,0
908357.0,: ',: ',: ',: ',: ',ERRACHIDIA,False,{domId: 266654;domain: Services;activite: Exécution de plans;sommaires;dexécutions et de détails;sousDomain: Services architecturales et topographiques};{domId: 266655;domain: Services;activite: Prestations daménagement et de réaménagement urbain;sousDomain: Services architecturales et topographiques},: ',: ',252311,: ',: ',213840.0,,": null, '",3500.0,: ',False,": null, '",": null, '",,,,0
908357.0,: ',: ',: ',: ',: ',ERRACHIDIA,False,{domId: 266654;domain: Services;activite: Exécution de plans;sommaires;dexécutions et de détails;sousDomain: Services architecturales et topographiques};{domId: 266655;domain: Services;activite: Prestations daménagement et de réaménagement urbain;sousDomain: Services architecturales et topographiques},: ',: ',252313,: ',: ',162000.0,,": null, '",3000.0,: ',False,": null, '",": null, '",,,,0
908357.0,: ',: ',: ',: ',: ',ERRACHIDIA,False,{domId: 266654;domain: Services;activite: Exécution de plans;sommaires;dexécutions et de détails;sousDomain: Services architecturales et topographiques};{domId: 266655;domain: Services;activite: Prestations daménagement et de réaménagement urbain;sousDomain: Services architecturales et topographiques},: ',: ',252324,: ',: ',261096.0,,": null, '",5000.0,: ',False,: ',": null, '",,,,0
908357.0,: ',: ',: ',: ',: ',ERRACHIDIA,False,{domId: 266654;domain: Services;activite: Exécution de plans;sommaires;dexécutions et de détails;sousDomain: Services architecturales et topographiques};{domId: 266655;domain: Services;activite: Prestations daménagement et de réaménagement urbain;sousDomain: Services architecturales et topographiques},: ',: ',252325,: ',: ',1199520.0,,": null, '",20000.0,: ',False,,": null, '",,"}, '",4.0,1
908357.0,: ',: ',: ',: ',: ',ERRACHIDIA,False,{domId: 266654;domain: Services;activite: Exécution de plans;sommaires;dexécutions et de détails;sousDomain: Services architecturales et topographiques};{domId: 266655;domain: Services;activite: Prestations daménagement et de réaménagement urbain;sousDomain: Services architecturales et topographiques},: ',: ',252327,: ',: ',1188000.0,,": null, '",23700.0,: ',False,": null, '",": null, '",,,,0
908357.0,: ',: ',: ',: ',: ',ERRACHIDIA,False,{domId: 266654;domain: Services;activite: Exécution de plans;sommaires;dexécutions et de détails;sousDomain: Services architecturales et topographiques};{domId: 266655;domain: Services;activite: Prestations daménagement et de réaménagement urbain;sousDomain: Services architecturales et topographiques},: ',: ',252330,: ',: ',208320.0,,": null, '",4100.0,: ',False,: ',": null, '",,"}, '",2.0,1
908357.0,: ',: ',: ',: ',: ',ERRACHIDIA,False,{domId: 266654;domain: Services;activite: Exécution de plans;sommaires;dexécutions et de détails;sousDomain: Services architecturales et topographiques};{domId: 266655;domain: Services;activite: Prestations daménagement et de réaménagement urbain;sousDomain: Services architecturales et topographiques},: ',: ',252329,: ',: ',588000.0,,": null, '",11700.0,: ',False,: ',": null, '",,"}, '",2.0,1
908357.0,: ',: ',: ',: ',: ',ERRACHIDIA,False,{domId: 266654;domain: Services;activite: Exécution de plans;sommaires;dexécutions et de détails;sousDomain: Services architecturales et topographiques};{domId: 266655;domain: Services;activite: Prestations daménagement et de réaménagement urbain;sousDomain: Services architecturales et topographiques},: ',: ',252415,: ',: ',600000.0,,": null, '",10000.0,: ',False,": null, '",": null, '",,,,0
908357.0,: ',: ',: ',: ',: ',ERRACHIDIA,False,{domId: 266654;domain: Services;activite: Exécution de plans;sommaires;dexécutions et de détails;sousDomain: Services architecturales et topographiques};{domId: 266655;domain: Services;activite: Prestations daménagement et de réaménagement urbain;sousDomain: Services architecturales et topographiques},: ',: ',252413,: ',: ',600000.0,,": null, '",10000.0,: ',False,": null, '",": null, '",,,,0
908357.0,: ',: ',: ',: ',: ',ERRACHIDIA,False,{domId: 266654;domain: Services;activite: Exécution de plans;sommaires;dexécutions et de détails;sousDomain: Services architecturales et topographiques};{domId: 266655;domain: Services;activite: Prestations daménagement et de réaménagement urbain;sousDomain: Services architecturales et topographiques},: ',: ',252414,: ',: ',420000.0,,": null, '",8000.0,: ',False,": null, '",": null, '",,,,0
908357.0,: ',: ',: ',: ',: ',ERRACHIDIA,False,{domId: 266654;domain: Services;activite: Exécution de plans;sommaires;dexécutions et de détails;sousDomain: Services architecturales et topographiques};{domId: 266655;domain: Services;activite: Prestations daménagement et de réaménagement urbain;sousDomain: Services architecturales et topographiques},: ',: ',252416,: ',: ',5640000.0,,": null, '",100000.0,: ',False,": null, '",": null, '",,,,0
908357.0,: ',: ',: ',: ',: ',ERRACHIDIA,False,{domId: 266654;domain: Services;activite: Exécution de plans;sommaires;dexécutions et de détails;sousDomain: Services architecturales et topographiques};{domId: 266655;domain: Services;activite: Prestations daménagement et de réaménagement urbain;sousDomain: Services architecturales et topographiques},: ',: ',252418,: ',: ',546000.0,,": null, '",10000.0,: ',False,": null, '",": null, '",,,,0
908357.0,: ',: ',: ',: ',: ',ERRACHIDIA,False,{domId: 266654;domain: Services;activite: Exécution de plans;sommaires;dexécutions et de détails;sousDomain: Services architecturales et topographiques};{domId: 266655;domain: Services;activite: Prestations daménagement et de réaménagement urbain;sousDomain: Services architecturales et topographiques},: ',: ',252417,: ',: ',120000.0,,": null, '",2000.0,: ',False,": null, '",": null, '",,,,0
908357.0,: ',: ',: ',: ',: ',ERRACHIDIA,False,{domId: 266654;domain: Services;activite: Exécution de plans;sommaires;dexécutions et de détails;sousDomain: Services architecturales et topographiques};{domId: 266655;domain: Services;activite: Prestations daménagement et de réaménagement urbain;sousDomain: Services architecturales et topographiques},: ',: ',252412,: ',: ',14400000.0,,": null, '",280000.0,: ',False,": null, '",": null, '",,,,0
908357.0,: ',: ',: ',: ',: ',ERRACHIDIA,False,{domId: 266654;domain: Services;activite: Exécution de plans;sommaires;dexécutions et de détails;sousDomain: Services architecturales et topographiques};{domId: 266655;domain: Services;activite: Prestations daménagement et de réaménagement urbain;sousDomain: Services architecturales et topographiques},: ',: ',252423,: ',: ',1999152.0,,": null, '",39000.0,: ',False,": null, '",": null, '",,,,0
908357.0,: ',: ',: ',: ',: ',ERRACHIDIA,False,{domId: 266654;domain: Services;activite: Exécution de plans;sommaires;dexécutions et de détails;sousDomain: Services architecturales et topographiques};{domId: 266655;domain: Services;activite: Prestations daménagement et de réaménagement urbain;sousDomain: Services architecturales et topographiques},: ',: ',252451,: ',: ',837600.0,,": null, '",16000.0,: ',False,,": null, '",,"}, ';}, ';}, ';}, '",4.0;8.0;8.0;6.0,4
908357.0,: ',: ',: ',: ',: ',ERRACHIDIA,False,{domId: 266654;domain: Services;activite: Exécution de plans;sommaires;dexécutions et de détails;sousDomain: Services architecturales et topographiques};{domId: 266655;domain: Services;activite: Prestations daménagement et de réaménagement urbain;sousDomain: Services architecturales et topographiques},: ',: ',252493,: ',: ',864000.0,,": null, '",15000.0,: ',False,": null, '",": null, '",,,,0
904630.0,: ',", '",: ',: ',: ',NADOR,False,{domId: 266127;domain: Fournitures;activite: Matériel de bureau;sousDomain: Matériel;mobilier et fournitures de bureau};{domId: 266128;domain: Fournitures;activite: Mobilier de bureau;sousDomain: Matériel;mobilier et fournitures de bureau},: ',: ',251821,: ',: ',3666600.0,,": null, '",70000.0,: ',False,": null, '",": null, '",,,,0
904630.0,: ',", '",: ',: ',: ',NADOR,False,{domId: 266127;domain: Fournitures;activite: Matériel de bureau;sousDomain: Matériel;mobilier et fournitures de bureau};{domId: 266128;domain: Fournitures;activite: Mobilier de bureau;sousDomain: Matériel;mobilier et fournitures de bureau},: ',: ',251822,: ',: ',1234500.0,,": null, '",22000.0,: ',False,": null, '",": null, '",,,,0
904630.0,: ',", '",: ',: ',: ',NADOR,False,{domId: 266127;domain: Fournitures;activite: Matériel de bureau;sousDomain: Matériel;mobilier et fournitures de bureau};{domId: 266128;domain: Fournitures;activite: Mobilier de bureau;sousDomain: Matériel;mobilier et fournitures de bureau},: ',: ',251830,: ',: ',6000.0,,": null, '",6000.0,: ',False,": null, '",": null, '",,"}, '",4.0,1
904630.0,: ',", '",: ',: ',: ',NADOR,False,{domId: 266127;domain: Fournitures;activite: Matériel de bureau;sousDomain: Matériel;mobilier et fournitures de bureau};{domId: 266128;domain: Fournitures;activite: Mobilier de bureau;sousDomain: Matériel;mobilier et fournitures de bureau},: ',: ',251846,: ',: ',147744.0,,": null, '",2900.0,: ',False,,": null, '",,"}, '",4.0,1
904630.0,: ',", '",: ',: ',: ',NADOR,False,{domId: 266127;domain: Fournitures;activite: Matériel de bureau;sousDomain: Matériel;mobilier et fournitures de bureau};{domId: 266128;domain: Fournitures;activite: Mobilier de bureau;sousDomain: Matériel;mobilier et fournitures de bureau},: ',: ',251870,: ',: ',208860.0,,": null, '",4000.0,: ',False,": null, '",": null, '",{ts: Agriculture-2;tsq: Agriculture-2-1;tsqc: Agriculture-2-1-4;type: Agriculture;classe: 4;qualId: 61768;secteur: 2;qualification: 1},,,0
904630.0,: ',", '",: ',: ',: ',NADOR,False,{domId: 266127;domain: Fournitures;activite: Matériel de bureau;sousDomain: Matériel;mobilier et fournitures de bureau};{domId: 266128;domain: Fournitures;activite: Mobilier de bureau;sousDomain: Matériel;mobilier et fournitures de bureau},: ',: ',251872,: ',: ',4371801.6,,": null, '",87000.0,: ',False,": null, '",": null, '",{ts: Agriculture-1;tsq: Agriculture-1-1;tsqc: Agriculture-1-1-3;type: Agriculture;classe: 3;qualId: 61769;secteur: 1;qualification: 1},,,0
904630.0,: ',", '",: ',: ',: ',NADOR,False,{domId: 266127;domain: Fournitures;activite: Matériel de bureau;sousDomain: Matériel;mobilier et fournitures de bureau};{domId: 266128;domain: Fournitures;activite: Mobilier de bureau;sousDomain: Matériel;mobilier et fournitures de bureau},: ',: ',251904,: ',: ',165300.0,,": null, '",3000.0,: ',False,": null, '",": null, '",,,,0
904630.0,: ',", '",: ',: ',: ',NADOR,False,{domId: 266127;domain: Fournitures;activite: Matériel de bureau;sousDomain: Matériel;mobilier et fournitures de bureau};{domId: 266128;domain: Fournitures;activite: Mobilier de bureau;sousDomain: Matériel;mobilier et fournitures de bureau},: ',: ',251908,: ',: ',240540.0,,": null, '",4000.0,: ',False,": null, '",": null, '",{ts: Agriculture-2;tsq: Agriculture-2-1;tsqc: Agriculture-2-1-4;type: Agriculture;classe: 4;qualId: 61773;secteur: 2;qualification: 1},,,0
904630.0,: ',", '",: ',: ',: ',NADOR,False,{domId: 266127;domain: Fournitures;activite: Matériel de bureau;sousDomain: Matériel;mobilier et fournitures de bureau};{domId: 266128;domain: Fournitures;activite: Mobilier de bureau;sousDomain: Matériel;mobilier et fournitures de bureau},: ',: ',251925,: ',: ',124568.0,,": null, '",1800.0,: ',False,": null, '",": null, '",,,,0
904630.0,: ',", '",: ',: ',: ',NADOR,False,{domId: 266127;domain: Fournitures;activite: Matériel de bureau;sousDomain: Matériel;mobilier et fournitures de bureau};{domId: 266128;domain: Fournitures;activite: Mobilier de bureau;sousDomain: Matériel;mobilier et fournitures de bureau},: ',: ',251927,: ',: ',380610.0,,": null, '",5000.0,: ',False,": null, '",": null, '",,,,0
904630.0,: ',", '",: ',: ',: ',NADOR,False,{domId: 266127;domain: Fournitures;activite: Matériel de bureau;sousDomain: Matériel;mobilier et fournitures de bureau};{domId: 266128;domain: Fournitures;activite: Mobilier de bureau;sousDomain: Matériel;mobilier et fournitures de bureau},: ',: ',251932,: ',: ',380610.0,,": null, '",5000.0,: ',False,": null, '",": null, '",,,,0
904630.0,: ',", '",: ',: ',: ',NADOR,False,{domId: 266127;domain: Fournitures;activite: Matériel de bureau;sousDomain: Matériel;mobilier et fournitures de bureau};{domId: 266128;domain: Fournitures;activite: Mobilier de bureau;sousDomain: Matériel;mobilier et fournitures de bureau},: ',: ',251933,: ',: ',2149020.0,,": null, '",40000.0,: ',False,": null, '",": null, '",{ts: Equipement-A;tsq: Equipement-A-5;tsqc: Equipement-A-5-4;type: Equipement;classe: 4;qualId: 61787;secteur: A;qualification: 5},,,0
904630.0,: ',", '",: ',: ',: ',NADOR,False,{domId: 266127;domain: Fournitures;activite: Matériel de bureau;sousDomain: Matériel;mobilier et fournitures de bureau};{domId: 266128;domain: Fournitures;activite: Mobilier de bureau;sousDomain: Matériel;mobilier et fournitures de bureau},: ',: ',251957,: ',: ',1920000.0,,": null, '",35000.0,: ',False,": null, '",": null, '",,,,0
904630.0,: ',", '",: ',: ',: ',NADOR,False,{domId: 266127;domain: Fournitures;activite: Matériel de bureau;sousDomain: Matériel;mobilier et fournitures de bureau};{domId: 266128;domain: Fournitures;activite: Mobilier de bureau;sousDomain: Matériel;mobilier et fournitures de bureau},: ',: ',251964,: ',: ',956820.0,,": null, '",15000.0,: ',False,: ',": null, '",,,,0
904630.0,: ',", '",: ',: ',: ',NADOR,False,{domId: 266127;domain: Fournitures;activite: Matériel de bureau;sousDomain: Matériel;mobilier et fournitures de bureau};{domId: 266128;domain: Fournitures;activite: Mobilier de bureau;sousDomain: Matériel;mobilier et fournitures de bureau},: ',: ',251965,: ',: ',630156.0,,": null, '",10000.0,: ',False,: ',": null, '",,"}, ';}, ';}, ';}, ';}, '",6.0;6.0;4.0;4.0;2.0,5
900907.0,: ',: ',: ',: ',: ',EL JADIDA;SIDI BENNOUR,False,{domId: 265846;domain: Fournitures;activite: Articles et fournitures de plomberie;sousDomain: Matériaux de construction;plomberie;quincaillerie et outillages};{domId: 265847;domain: Fournitures;activite: Articles et fournitures de quincaillerie;sousDomain: Matériaux de construction;plomberie;quincaillerie et outillages},: ',: ',251537,: ',: ',112120.8,,": null, '",2242.0,: ',False,: ',": null, '",,"}, ';}, ';}, '",8.0;8.0;2.0,3
900907.0,: ',: ',: ',: ',: ',EL JADIDA;SIDI BENNOUR,False,{domId: 265846;domain: Fournitures;activite: Articles et fournitures de plomberie;sousDomain: Matériaux de construction;plomberie;quincaillerie et outillages};{domId: 265847;domain: Fournitures;activite: Articles et fournitures de quincaillerie;sousDomain: Matériaux de construction;plomberie;quincaillerie et outillages},: ',: ',251541,: ',: ',87340.0,0.0,": null, '",1700.0,: ',False,": null, '",: ',,,,0
900907.0,: ',: ',: ',: ',: ',EL JADIDA;SIDI BENNOUR,False,{domId: 265846;domain: Fournitures;activite: Articles et fournitures de plomberie;sousDomain: Matériaux de construction;plomberie;quincaillerie et outillages};{domId: 265847;domain: Fournitures;activite: Articles et fournitures de quincaillerie;sousDomain: Matériaux de construction;plomberie;quincaillerie et outillages},: ',: ',251549,: ',: ',576000.0,,": null, '",10000.0,: ',False,": null, '",": null, '",,,,0
900907.0,: ',: ',: ',: ',: ',EL JADIDA;SIDI BENNOUR,False,{domId: 265846;domain: Fournitures;activite: Articles et fournitures de plomberie;sousDomain: Matériaux de construction;plomberie;quincaillerie et outillages};{domId: 265847;domain: Fournitures;activite: Articles et fournitures de quincaillerie;sousDomain: Matériaux de construction;plomberie;quincaillerie et outillages},: ',: ',251555,: ',: ',684000.0,,": null, '",12000.0,: ',False,": null, '",": null, '",,,,0
900907.0,: ',: ',: ',: ',: ',EL JADIDA;SIDI BENNOUR,False,{domId: 265846;domain: Fournitures;activite: Articles et fournitures de plomberie;sousDomain: Matériaux de construction;plomberie;quincaillerie et outillages};{domId: 265847;domain: Fournitures;activite: Articles et fournitures de quincaillerie;sousDomain: Matériaux de construction;plomberie;quincaillerie et outillages},: ',: ',251600,: ',: ',60000.0,234345.6,": null, '",1200.0,: ',False,": null, '",": null, '",,,,0
900907.0,: ',: ',: ',: ',: ',EL JADIDA;SIDI BENNOUR,False,{domId: 265846;domain: Fournitures;activite: Articles et fournitures de plomberie;sousDomain: Matériaux de construction;plomberie;quincaillerie et outillages};{domId: 265847;domain: Fournitures;activite: Articles et fournitures de quincaillerie;sousDomain: Matériaux de construction;plomberie;quincaillerie et outillages},: ',: ',251616,: ',: ',223200.0,234345.6,: {',4000.0,: ',False,: ',: ',,"}, '",6.0,1
